RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
62925,7392,13057,zip,NY,NY,East Syracuse,"Syracuse, NY",Onondaga County,78785,79096,79506,80274,81097,81179,80785,80383,80611,81106,81357,81326,81586,81809,81941,81850,81947,82491,83101,83684,84089,84383,84736,85260,85654,85494,85460,85368,85743,86209,86886,87586,87836,88174,88564,89231,90003,90725,91045,91253,91585,92552,93188,93525,93668,94081,95264,96150,96766,96742,96873,97345,97883,98492,99340,100052,100650,101092,101645,102235,102639,103061,103167,103244,103366,103676,104130,104687,105070,105357,105447,105745,106106,106347,106786,107140,107810,108215,108770,109253,110288,111498,112387,112953,113335,113890,114408,114479,114493,114738,115575,116742,117147,117197,117029,117128,117687,118017,118494,118770,118891,119313,119473,120064,120443,120334,119696,119128,118747,118994,118747,118990,119141,119696,119900,120091,119627,119571,119344,119276,119091,119065,119724,120831,121707,122144,121903,120893,119838,118436,117519,116683,116454,116740,116891,117082,116757,116618,116685,117272,117633,117335,116753,116447,116356,116340,116298,116291,116522,116015,115954,115469,115658,115567,115911,116239,116325,116405,116821,117598,118673,119707,119727,118948,118038,118025,118063,118331,118521,119148,119697,119862,119453,118759,118084,118130,118079,118425,118445,118597,118713,118306,117799,117473,118073,118566,118887,118846,119183,119251,118978,118423,118011,117947,117820,117620,117447,117313,117598,118064,118804,119320,119627,119567,119651,119568,120340,121598,122611,123385,123451,124257,125173,125997,126641,126783,127786,129102,130356,130606,130671,130895,131734,132328,132881,133404,133969,134491,134386,134182,133820,133993,134841,135984,136931,137107,137253,137846,138807,139299,139497,140370,141864,143351,144432,145597,147272,148642,151088,153333,155837,157639,158949,160675,161555,163305,164901,167300,169291,171114,171655,171980,172465,173435,174509,176254,179039,181764,183226,184675,186275,188097
61949,7406,10965,zip,NY,NY,Pearl River,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,274625,277334,279041,282273,285208,288940,292025,294443,295808,297348,298920,301735,305522,309592,312941,316912,321016,325156,328945,331492,334978,339491,344776,348519,351548,354052,356722,358489,361172,364217,368539,373972,379368,382946,386793,391885,398217,402787,405802,408924,413516,418681,422355,422926,423504,424349,426629,428982,432028,434869,438470,441536,445464,449018,455065,461987,469383,476991,484283,490969,495407,500349,506256,511785,516475,519673,524177,528694,532378,536111,539106,544438,549173,554160,557297,559566,561182,560137,558948,556914,556440,554006,551159,546715,541648,535195,529853,526152,524920,525701,526622,528284,527042,527594,526525,524934,521736,520408,518817,516010,509471,505717,501467,497606,492929,490775,488836,486812,483811,481660,479707,478603,479333,477981,475867,473651,472363,469476,466285,462881,460408,457505,455787,454158,451795,449803,448663,448119,445264,440592,434748,433314,434498,436718,437149,437991,438195,438315,435988,435576,434398,433608,429228,424017,421257,419747,419040,416922,416269,417055,417073,416216,414288,412629,412457,412721,413717,415840,418934,423896,428341,431312,433188,434355,436754,438926,439512,439730,438536,439393,438465,440074,441422,444706,444055,442719,440801,439503,438602,439038,438169,436144,433218,433266,432586,431155,429650,428298,427873,427289,429336,430883,430571,428955,429010,432117,436298,438578,439156,438742,438717,440356,441563,443298,442399,441229,439155,438206,437594,437880,439146,440687,443657,447701,455080,459073,460784,459757,461381,461891,462421,461402,460942,460257,459855,461799,464244,465603,467806,469501,472202,471360,468421,465485,463885,464274,464411,463782,462908,461862,461775,461236,461320,459447,457459,456894,458947,462580,465478,469299,472562,476966,483001,492213,500567,507785,513559,522893,532702,540821,546055,548943,552728,555727,562314,568949,576484,581918,589989,596209,601363,602170
61631,7439,10017,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080951,2099322,2122223,2135671,2151153,2153735,2163290,2171418,2179907,2191750,2200767,2226505,2238060,2186491,2118568,2052922,2054194,2049103,2049147,2044893,2044430,2038059,2037646,2046110,2078721,2102140,2103968,2081377,2067827,2058417,2061506,2065510,2072875,2067188,2067760,2076472,2090714,2090757,2098651,2096773,2096464,2095219,2099145,2111458,2105241,2105535,2106373,2112592,2121818,2106592,2089862,2064378,2043731,2029456,2009087,2004330,1989355,1973594,1952002,1942378,1935061,1934776,1920906,1905819,1892669,1892203,1889526,1879836,1857705,1839445,1833415,1828419,1830937,1815555,1803039,1778349,1760916,1752763,1758174,1782507,1800504,1817008,1825918,1842814,1855227,1861616,1864427,1872471,1877399,1888668,1893820,1898787,1908754
62287,7452,11937,zip,NY,NY,East Hampton,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,396038,401384,405364,412042,418518,426488,436232,445037,453479,462736,472224,483521,492152,499575,506980,514665,524920,529793,535780,542174,550757,561147,569398,575929,582407,589975,598031,601866,603822,609345,619404,635906,653383,666641,676629,684795,698082,711196,724895,735942,745819,752935,762051,769830,780835,788422,797823,805748,813238,823341,828033,835611,839697,848849,858514,871063,885841,899595,906708,913234,930958,952269,972650,986065,1002777,1018570,1028212,1037899,1051116,1068111,1083901,1094775,1110080,1124852,1147109,1161298,1176300,1183847,1192761,1198847,1205420,1212950,1216814,1220524,1222489,1225426,1224208,1220836,1218219,1219040,1216705,1217736,1221704,1231005,1234084,1230910,1217392,1209369,1210555,1201224,1182032,1154905,1143876,1137043,1128281,1117371,1106357,1099667,1092429,1084975,1074364,1071519,1072238,1075307,1072623,1064416,1057090,1054187,1053802,1054358,1050473,1048902,1047499,1052731,1055102,1051591,1044543,1039883,1038460,1038182,1031911,1029944,1031003,1038129,1041824,1042873,1049916,1054881,1053120,1044380,1041169,1044358,1058280,1063413,1074352,1061741,1049605,1034521,1033332,1037013,1042707,1047271,1046049,1034207,1013376,997344,996751,1011367,1022762,1020886,1021564,1028203,1039855,1045436,1047952,1051026,1059270,1068972,1079672,1085594,1096823,1112026,1119640,1125340,1125174,1131768,1141945,1152565,1162108,1171160,1181961,1198618,1208029,1210402,1207309,1209319,1215153,1224558,1225716,1227317,1226233,1228076,1232683,1238535,1249191,1258823,1266619,1269779,1271241,1278450,1282994,1287092,1290354,1297237,1304893,1308797,1316055,1323451,1337365,1343438,1353927,1361794,1377777,1385652,1395858,1402392,1411382,1418246,1429463,1447479,1463811,1480466,1488858,1497188,1508704,1517538,1527874,1524850,1512957,1493513,1483688,1483913,1478709,1472714,1458733,1457075,1445749,1455415,1452071,1456889,1436589,1424726,1405274,1405181,1399248,1410991,1427671,1462386,1501308,1538435,1566628,1588378,1610965,1635063,1661916,1691294,1728062,1752934,1777883,1799304,1829026,1855964,1880919,1901409,1925524,1958522,1996156,2038352,2077410,2111959,2131038,2134019
62227,7461,11751,zip,NY,NY,Islip,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,201001,201360,202495,204871,207313,208917,209329,209805,211272,213836,217437,221558,224932,227794,229430,231394,234078,237316,241984,246231,250684,254259,256824,259557,261686,264572,267312,270899,274759,277949,282705,289041,296547,301487,306660,310367,316677,322933,330126,335109,338094,342230,348917,354227,359234,360721,364623,367411,370862,373607,376669,381000,384576,387236,389485,393787,399140,405136,407921,411429,419310,428099,433863,433434,434732,439577,444532,448636,451122,456122,459874,464079,466573,470016,472898,475604,477546,479392,481245,482322,481354,479162,476947,474884,473099,472918,473760,472859,471089,469028,467539,465257,461672,459094,456129,454794,452549,452086,450434,450690,448744,446534,442402,437951,433489,428097,423015,418703,414566,410515,406226,403158,400042,397116,393599,391717,390413,390457,390799,391237,386441,387891,390269,,401087,402107,401632,398302,395766,392437,391030,389716,390247,388548,386057,382659,381255,380836,379369,376736,373130,370289,368281,365186,362988,360020,358422,357120,356862,356983,357936,358128,358288,357040,357783,358067,358636,358201,358218,358336,358885,360525,362631,365033,366789,368640,370740,372848,374366,373720,373990,373944,375439,375707,374874,372804,370263,369404,367880,367507,367262,367978,367767,367010,365986,365566,365956,367716,370091,371447,372075,370621,369830,369142,370225,370400,371596,371538,371434,371696,371799,372910,373402,374711,376316,377168,377978,378064,380168,383433,387530,390050,391248,393499,395467,397099,397848,398572,400125,402369,405784,409825,412572,416452,419834,422825,423959,423621,423410,423312,426043,429437,432454,433725,434587,435824,437620,439560,440684,442705,445404,449453,451856,453561,454183,455800,456901,459553,462975,469163,476774,484565,491855,497005,503195,509076,517009,523619,532553,540051,548088,551673,555191,558398,564499,571817,579061,584752,590772,594523,596680,595614
62686,7474,12589,zip,NY,NY,Wallkill,"Kingston, NY",Ulster County,145297,146291,146890,148206,150278,152496,154480,155096,155408,156011,156978,158350,159686,160913,162087,163218,164458,165589,166690,167907,169083,170560,172065,173625,175080,176451,178334,180327,182460,184289,186282,188457,190751,193117,195141,197101,198790,200600,,,,,223066,227560,232541,237344,239702,242463,245798,248464,250111,251619,254456,256951,259823,262260,265426,268939,272787,276897,279599,281906,283113,285205,288158,291823,295157,298300,301759,306203,310016,314228,318075,321578,323824,324773,324839,324965,324665,324910,324861,324555,324152,323319,322903,321777,320620,319558,318547,317808,316049,315286,314477,315505,316548,317250,317031,316280,316031,315256,314060,312733,310908,308976,306681,302221,297882,293232,292186,290833,289446,286751,284281,283029,281544,278961,277053,277792,278826,278394,276389,275403,275250,275415,274672,273621,272270,272064,270711,268158,265512,263679,262365,261651,261348,260586,259517,257846,256458,253254,250621,248701,247983,247010,247201,246301,245775,244044,243554,241776,240989,241137,242293,241392,239785,237885,238004,238537,238372,237773,237211,238222,239864,241447,241813,240903,239440,238449,236861,236208,236477,238257,239184,239508,238988,238661,240180,241478,243241,243509,245094,245961,247158,247510,248051,248176,246084,243674,240772,239906,238827,237455,236148,234759,233365,231907,230861,230856,231853,233519,234686,235000,235176,235782,236104,236554,237716,240340,242998,244951,246514,248233,249295,249280,248114,247521,247519,248932,248489,248191,249024,252291,256233,258140,259431,260819,262928,264539,264776,265131,266896,269792,272904,274680,276350,277355,278568,279557,279917,280697,280915,281779,281965,282374,282673,283529,285424,289475,295835,302505,308604,313328,318872,324948,331670,337390,343584,348914,355402,360732,366124,370535,375158,378642,381449,383603,386049,387905,391434,395368,398001,397730
61875,7484,10580,zip,NY,NY,Rye,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,862508,868979,875256,885962,896440,904041,916293,926770,936208,939005,939290,943746,953319,967643,977578,990072,1004766,1023537,1035749,1048412,1060437,1076537,1088734,1104673,1126240,1147906,1168064,1176905,1187580,1200051,1211122,1223600,1237861,1253328,1265232,1279687,1297845,1317292,1325799,1336560,1345536,1353838,1359171,1364567,1378407,1396166,1416252,1431232,1441689,1441081,1440753,1430815,1421208,1405030,1399529,1403358,1407974,1418259,1430550,1450291,1461264,1468738,1486019,1509102,1542075,1569914,1596245,1617943,1636723,1648653,1649408,1650831,1664340,1688952,1704114,1712689,1718103,1719538,1716602,1709602,1714140,1724872,1737874,1739292,1736186,1733957,1738996,1741643,1744939,1748914,1757025,1772237,1784176,1793617,1790248,1787214,1791195,1795024,1782823,1770381,1765215,1772484,1775988,1773558,1768094,1754941,1741820,1731246,1718610,1706037,1691829,1674503,1646155,1617412,1593936,1584815,1571424,1561179,1544914,1536381,1536734,1542169,1552613,1563901,1578123,1597372,1606034,1611563,1608195,1603678,1601837,1596529,1611063,1626735,1651056,1652550,1655674,1666669,1691657,1708468,1714398,1717176,1717633,1713596,1706862,1700636,1695585,1694474,1696377,1703004,1705773,1708255,1705693,1696811,1691312,1694012,1703364,1716292,1727549,1734180,1747681,1767980,1792633,1805439,1810479,1813330,1816091,1819905,1829556,1840981,1847728,1862859,1875898,1890233,1892015,1896696,1909003,1926241,1945276,1956718,1966009,1971614,1978650,1982910,1979675,1973783,1970161,1968077,1964774,1964524,1967713,1969824,1953675,1932657,1915769,1916561,1913241,1913001,1907943,1907939,1903875,1904098,1906635,1911335,1914977,1923683,1938536,1960558,1986343,1999865,1996638,1988578,1988088,1995965,1998490,2011817,2020409,2034537,2035965,2017646,1993072,1957430,1941616,1925044,1917465,1913270,1917939,1921553,1921814,1912630,1909789,1911142,1912821,1902873,1888280,1876192,1870728,1863701,1861643,1865966,1869950,1873726,1873230,1884379,1901982,1914382,1919286,1916180,1927463,1947052,1962933,1968803,1970199,1978475,1997044,2021510,2043294,2069130,2102855,2136837,2149394,2153693,2159296,2170672,2178915,2197899,2233243,2273291,2297734,2303930,2310801,2312015
62049,7507,11239,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561220,572780,580281,588742,582568,578909,574466,576530,577562,575151,568875,562460,559715,558935,560226,562339,564920,567409,574001,580269
61945,7509,10960,zip,NY,NY,Nyack,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,317407,318562,319343,322174,325713,329350,332175,334165,336472,339453,342653,345553,348464,351639,355455,358055,359776,363676,367864,375178,382240,390010,395839,400382,404655,407831,410723,414144,418721,423113,429419,436155,443996,448671,453065,457651,465476,473342,479049,481638,485361,492308,498079,501226,501302,502176,504379,506176,509627,512359,516351,519460,523152,527578,534297,541193,547832,555029,561030,569074,573779,580701,587138,593758,599993,605287,612406,619839,624023,627969,630877,636413,641336,643847,641987,640358,639405,638079,634868,629623,628110,626061,624234,619746,614713,610905,609190,609033,609911,609866,608731,608138,605778,606691,607750,610377,611668,615324,618125,618263,613269,611842,608454,607282,606345,607760,604041,596586,585290,577367,574254,575070,575377,566885,557188,547270,540154,531142,524985,519266,518722,516397,516446,517584,517982,516444,514389,514793,516818,515342,510280,506815,504603,503648,501838,499328,498277,497688,497399,497111,495089,494250,492582,489217,485699,481402,477318,471505,468928,469628,471409,471512,471180,471227,473432,475029,475771,473167,474183,478174,482600,482384,480505,478226,476256,476243,476209,475517,472183,471728,468687,465983,462627,463038,462429,461488,460296,461739,463477,466415,466143,465283,464635,465934,468663,472294,477318,479788,480537,479635,479412,480663,482343,485259,487073,491534,495778,498528,497560,494490,489943,485737,481389,481133,476805,474796,470346,472024,474310,478548,480660,483890,488013,491554,496314,498442,502397,503884,507414,509750,513382,516696,519789,521944,521458,523887,525411,526220,528564,529727,530903,529030,525950,524031,521580,520194,519444,516165,512554,509106,509428,511872,516333,517681,516197,514431,515914,516791,518601,520828,528584,537792,548399,559711,570426,577167,581140,585554,593305,602197,610315,616105,621128,624070,631173,637180,644783,650016,656690,661208,664744,667310
62255,7540,11782,zip,NY,NY,Sayville,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,219627,220385,221244,223088,225879,229454,233470,237158,240098,242849,245740,249729,252523,255779,258319,261660,264733,268088,272252,276328,281058,286021,290254,293367,295317,298875,303244,308300,311862,315432,320507,327216,334753,340213,345994,351766,359290,362647,365874,368291,374881,380047,384661,388517,392555,395784,400491,405835,413122,417493,420049,422371,425943,431029,437927,445372,452910,458328,460792,462581,466511,471264,476504,479262,483531,489052,493788,497893,501345,504282,506699,507836,508760,511267,513818,517031,517387,517319,516431,515133,512259,510663,511379,514007,516503,518118,518859,517361,516265,515429,514710,511423,507731,507328,505407,503084,496964,493852,490214,490883,489875,489145,484298,480125,475665,471118,465732,460760,455515,451798,447847,446439,444542,443492,443184,443998,444204,442692,441887,440829,439163,439596,441388,446066,448708,450193,450239,448433,447834,445678,443433,440547,437486,435882,433914,432260,431172,430191,428826,426087,425234,425792,425722,423141,420525,418375,417106,415577,414646,413236,411802,409973,408005,406523,405823,405954,405667,406644,406808,407708,407489,408492,411273,413571,415717,416300,418871,420732,422139,420279,420345,420339,422099,423215,422200,420782,419627,420538,419858,419896,420443,423423,425552,426936,426122,424955,424851,426765,427456,427722,427140,426434,426084,425246,427315,428102,430187,430095,429817,429332,428917,429338,430610,434288,438525,441293,441504,441596,443790,447500,451305,453677,455119,457289,460374,462259,463957,465040,468620,472034,476361,479239,481298,482720,484323,485890,487114,486183,486500,486992,490558,494336,497129,498891,499010,499337,499212,498582,497083,497097,497804,500269,502575,504657,505616,506629,507870,510580,514569,521938,530865,539947,547089,552927,559685,565803,573558,580776,590971,599635,608193,611472,613970,615566,619422,625473,631291,638357,646126,651837,655457,655254
62455,7546,12182,zip,NY,NY,Troy,"Albany-Schenectady-Troy, NY",Rensselaer County,92190,92894,93326,94008,94597,95272,95854,95702,94713,93705,93417,93621,94169,94271,94337,94458,95005,95533,95861,96410,97087,97874,98049,98263,98337,98685,99066,99629,100293,101037,101232,100566,100094,100554,101966,103557,104598,105388,105870,106305,107028,107626,108507,109729,110687,111650,111516,112394,113077,114083,114648,115606,116306,116812,117242,119522,120986,121904,124900,128595,132318,132631,132989,133669,134423,136205,137631,139863,141829,144292,145822,146757,148130,150014,151852,153150,154433,156303,158165,158997,158947,159673,161276,162873,163943,164856,166281,166923,166458,165058,164568,164819,166562,167395,167774,167170,166569,166002,165305,164182,164249,165082,166425,167020,167405,167828,167793,167001,164787,162804,162088,162756,162821,161122,159740,158688,158226,157478,156511,155619,154845,154909,155218,155393,156701,157920,159271,158551,158404,157777,156836,155024,153566,153339,153077,152432,150476,147793,144887,143648,143693,144139,143596,143926,142940,142047,139469,138632,138136,138062,138252,138712,139216,139364,139148,139123,139557,139682,139992,139931,139880,139816,139729,139828,139251,138816,139081,138951,138925,138834,139394,139931,140717,141547,141944,142132,142019,141906,140926,140762,141540,143072,143187,142823,141789,142466,142592,143435,143314,143201,143105,142732,142766,142560,143186,143912,144570,144777,144575,143552,142606,141696,141832,141521,141345,140201,139951,139538,139667,139794,140003,140624,140735,141856,142649,143982,145726,147921,149741,150408,151138,152239,152614,152670,152314,152410,152629,152624,152189,150880,150684,151578,153530,154421,154636,154340,154172,154402,154547,155618,155889,156973,158334,160407,162258,162902,163693,164477,166246,168578,171559,173737,175526,178359,180694,183384,184434,187190,190251,193521,196676,198416,200774,202116,204665,206052,207916,211136,213909,216666,217785,220376
